Date,Open,High,Low,Close,Volume,Change
2016-01-04,1505,1515,1475,1485,69938,-0.013289036544850474
2016-01-05,1485,1490,1430,1470,157118,-0.010101010101010055
2016-01-06,1475,1485,1435,1445,114843,-0.017006802721088454
2016-01-07,1440,1460,1430,1450,37914,0.0034602076124568004
2016-01-08,1430,1460,1415,1455,47253,0.0034482758620688614
2016-01-11,1445,1460,1430,1430,52659,-0.01718213058419249
2016-01-12,1435,1445,1400,1425,62100,-0.0034965034965035446
2016-01-13,1425,1425,1375,1380,204880,-0.03157894736842104
2016-01-14,1365,1380,1325,1355,135720,-0.018115942028985477
2016-01-15,1360,1380,1340,1350,60493,-0.0036900369003689537
2016-01-18,1340,1350,1320,1350,43774,0.0
2016-01-19,1350,1360,1330,1345,27304,-0.0037037037037036535
2016-01-20,1345,1380,1305,1335,85336,-0.0074349442379182396
2016-01-21,1315,1350,1295,1350,118527,0.011235955056179803
2016-01-22,1350,1360,1310,1345,55880,-0.0037037037037036535
2016-01-25,1345,1360,1320,1330,29508,-0.01115241635687736
2016-01-26,1330,1340,1310,1325,34044,-0.003759398496240629
2016-01-27,1320,1335,1310,1320,19596,-0.0037735849056603765
2016-01-28,1320,1335,1290,1320,50233,0.0
2016-01-29,1315,1350,1315,1335,14083,0.011363636363636465
2016-02-01,1340,1385,1330,1365,41748,0.022471910112359605
2016-02-02,1375,1405,1340,1345,31344,-0.0146520146520146
2016-02-03,1350,1350,1310,1315,32316,-0.022304832713754608
2016-02-04,1315,1330,1310,1320,18000,0.0038022813688212143
2016-02-05,1320,1355,1315,1345,29745,0.018939393939394034
2016-02-11,1315,1340,1290,1295,48956,-0.03717472118959109
2016-02-12,1295,1305,1200,1295,162391,0.0
2016-02-15,1295,1305,1270,1295,52151,0.0
2016-02-16,1295,1315,1280,1310,35099,0.01158301158301156
2016-02-17,1320,1330,1305,1320,43458,0.007633587786259444
2016-02-18,1320,1340,1310,1325,31001,0.0037878787878788955
2016-02-19,1325,1330,1260,1300,104356,-0.018867924528301883
2016-02-22,1300,1310,1265,1295,102810,-0.0038461538461538325
2016-02-23,1295,1305,1290,1300,45301,0.0038610038610038533
2016-02-24,1295,1660,1290,1350,1535420,0.03846153846153855
2016-02-25,1370,1505,1355,1395,572852,0.03333333333333344
2016-02-26,1510,1650,1425,1440,2145805,0.032258064516129004
2016-02-29,1440,1450,1395,1395,436251,-0.03125
2016-03-02,1400,1425,1395,1410,212195,0.010752688172043001
2016-03-03,1415,1425,1385,1385,216883,-0.01773049645390068
2016-03-04,1385,1410,1375,1395,210917,0.0072202166064982976
